state,lga,latitude,longitude,season,rainfall_mm,elevation_m,river_distance_km,soil_type,drainage,risk_score,risk_class
Benue,Makurdi,7.734903,8.53596,dry,49.4,114.84,42.098,loamy,basic,0.333,Medium
Benue,Makurdi,7.739882,8.540389,dry,50.5,108.88,41.466,loamy,basic,0.3391,Medium
Benue,Makurdi,7.721413,8.510963,wet,189.6,110.92,45.182,clay,basic,0.4767,Medium
Benue,Makurdi,7.738258,8.542694,wet,185.1,111.69,41.278,loamy,basic,0.4023,High
Benue,Makurdi,7.70297,8.523937,wet,192.5,113.78,44.541,loamy,basic,0.4039,Medium
Benue,Makurdi,7.734181,8.542723,dry,47.5,109.51,41.414,loamy,good,0.2545,Medium
Benue,Makurdi,7.738477,8.532079,dry,51.1,111.85,42.387,loamy,basic,0.3366,Medium
Benue,Makurdi,7.755204,8.540422,dry,47.5,112.37,40.992,silty,basic,0.3673,Medium
Benue,Makurdi,7.725876,8.525281,wet,191.2,110.88,43.529,loamy,basic,0.406,Medium
Benue,Makurdi,7.737093,8.560915,wet,192.0,111.43,39.41,loamy,basic,0.4059,Medium
Benue,Makurdi,7.737113,8.541948,dry,53.2,108.54,41.395,loamy,basic,0.3407,Medium
Benue,Makurdi,7.74663,8.519823,wet,171.0,107.07,43.431,loamy,basic,0.3997,Medium
Benue,Makurdi,7.743621,8.547474,dry,54.7,115.24,40.598,loamy,basic,0.3352,Medium
Benue,Makurdi,7.73586,8.508321,dry,49.9,110.83,44.978,loamy,good,0.2545,Medium
Benue,Makurdi,7.717331,8.514896,wet,177.6,112.09,44.919,loamy,good,0.3157,Medium
Benue,Makurdi,7.732173,8.540061,wet,165.4,113.58,41.762,loamy,moderate,0.3459,Medium
Benue,Makurdi,7.69983,8.529605,dry,49.5,109.69,44.092,loamy,basic,0.3378,Medium
Benue,Makurdi,7.704739,8.526296,wet,176.2,112.98,44.227,loamy,good,0.3142,Medium
Benue,Makurdi,7.708689,8.549622,dry,54.8,108.93,41.677,loamy,none,0.3936,Medium
Benue,Makurdi,7.732418,8.523406,wet,179.9,109.47,43.5,loamy,basic,0.4018,Medium
Benue,Makurdi,7.743169,8.53953,wet,171.4,109.07,41.451,loamy,basic,0.398,Medium
Benue,Makurdi,7.752226,8.549472,wet,178.9,108.9,40.118,loamy,basic,0.4018,High
Benue,Makurdi,7.733251,8.515297,dry,48.1,111.48,44.326,loamy,basic,0.3355,Medium
Benue,Makurdi,7.756911,8.51113,wet,166.0,115.38,44.073,loamy,basic,0.3895,Medium
Benue,Makurdi,7.70551,8.527068,dry,55.3,108.42,44.116,loamy,basic,0.3418,Medium
Benue,Makurdi,7.737605,8.550186,wet,168.9,111.83,40.514,loamy,basic,0.3942,Medium
Benue,Makurdi,7.744981,8.558825,wet,189.0,110.15,39.358,loamy,basic,0.4056,Medium
Benue,Makurdi,7.73617,8.501801,dry,48.6,111.61,45.658,clay,basic,0.4071,Medium
Benue,Makurdi,7.716125,8.515429,wet,194.2,109.15,44.908,loamy,basic,0.4091,Medium
Benue,Makurdi,7.751165,8.527786,dry,47.6,112.13,42.452,loamy,basic,0.3346,Medium
Benue,Makurdi,7.725965,8.503089,dry,48.1,111.37,45.851,loamy,basic,0.3356,Medium
Niger,Shiroro,9.807263,6.814918,wet,98.7,404.51,26.043,loamy,none,0.2368,Medium
Niger,Shiroro,9.834622,6.839641,dry,26.8,402.17,22.006,loamy,none,0.2016,Low
Niger,Shiroro,9.799047,6.831779,wet,104.4,400.26,25.826,loamy,none,0.2395,Low
Niger,Shiroro,9.820914,6.831937,wet,120.6,399.48,23.744,loamy,none,0.2475,Low
Niger,Shiroro,9.799409,6.832089,wet,122.8,402.79,25.774,loamy,none,0.2485,Medium
Niger,Shiroro,9.794785,6.827137,wet,101.5,401.66,26.492,loamy,none,0.2381,Low
Niger,Shiroro,9.815043,6.794782,dry,26.7,400.8,26.684,loamy,none,0.2016,Low
Niger,Shiroro,9.793288,6.835612,dry,27.7,398.99,26.179,loamy,none,0.202,Low
Niger,Shiroro,9.829257,6.822075,dry,31.7,403.83,23.597,loamy,none,0.204,Low
Niger,Shiroro,9.817207,6.814255,dry,34.0,398.06,25.184,loamy,none,0.2051,Low
Niger,Shiroro,9.802472,6.838341,dry,30.3,403.96,25.14,loamy,none,0.2033,Low
Niger,Shiroro,9.819703,6.845401,dry,33.9,400.21,23.091,loamy,basic,0.1526,Low
Niger,Shiroro,9.839696,6.839671,dry,25.9,402.06,21.535,loamy,none,0.2012,Low
Niger,Shiroro,9.824382,6.848919,dry,29.7,403.07,22.448,loamy,none,0.203,Low
Niger,Shiroro,9.829664,6.837296,wet,115.5,398.42,22.608,loamy,none,0.245,Low
Niger,Shiroro,9.821532,6.834536,dry,30.0,394.91,23.532,sandy,none,0.1757,Low
Niger,Shiroro,9.810741,6.824028,wet,120.7,400.37,25.165,loamy,none,0.2475,Medium
Niger,Shiroro,9.81383,6.858129,dry,31.1,403.4,23.018,loamy,good,0.0687,Low
Niger,Shiroro,9.842334,6.845203,dry,29.8,400.48,20.955,loamy,none,0.2031,Medium
Niger,Shiroro,9.808586,6.820273,dry,34.9,398.14,25.592,loamy,none,0.2056,Low
Niger,Shiroro,9.828533,6.836427,wet,120.8,405.09,22.766,loamy,none,0.2476,Medium
Niger,Shiroro,9.840484,6.842644,dry,25.8,402.0,21.281,loamy,none,0.2011,Low
Niger,Shiroro,9.847909,6.853327,wet,118.7,400.74,19.953,loamy,none,0.2471,Medium
Niger,Shiroro,9.83768,6.820972,wet,117.6,403.79,22.924,loamy,none,0.246,Medium
Niger,Shiroro,9.806041,6.838459,wet,109.3,399.53,24.788,loamy,none,0.2419,Low
Niger,Shiroro,9.822442,6.812952,wet,97.5,400.85,24.802,loamy,none,0.2362,Low
Niger,Shiroro,9.806829,6.809394,wet,109.8,400.73,26.431,loamy,none,0.2422,Low
Niger,Shiroro,9.805503,6.83294,dry,31.7,402.08,25.143,loamy,none,0.204,Low
Niger,Shiroro,9.820854,6.81706,dry,26.9,398.82,24.675,loamy,none,0.2017,Low
Niger,Shiroro,9.800046,6.836148,wet,103.3,401.24,25.493,loamy,none,0.239,Low
Niger,Shiroro,9.834829,6.814175,wet,98.3,400.08,23.636,silty,none,0.2696,Low
Niger,Shiroro,9.80175,6.832745,dry,26.6,400.55,25.513,loamy,good,0.0665,Low
Niger,Shiroro,9.815048,6.829753,dry,29.6,400.57,24.422,loamy,basic,0.1505,Low
Niger,Shiroro,9.803507,6.841562,dry,26.3,400.04,24.869,loamy,none,0.2014,Low
Niger,Shiroro,9.823821,6.831325,dry,28.6,401.17,23.511,loamy,none,0.2025,Low
Niger,Shiroro,9.807629,6.838457,wet,103.0,400.59,24.634,loamy,none,0.2389,Low
Niger,Shiroro,9.812883,6.840109,dry,30.8,400.91,24.038,loamy,none,0.2036,Low
Niger,Shiroro,9.808871,6.860714,wet,100.0,402.45,23.395,loamy,none,0.2374,Medium
Niger,Shiroro,9.841593,6.824779,dry,28.4,400.37,22.324,clay,none,0.2739,Medium
Niger,Shiroro,9.839481,6.826226,dry,26.3,402.58,22.414,loamy,none,0.2014,Low
Kaduna,Kaduna North,10.511037,7.438565,wet,84.1,611.15,26.111,loamy,moderate,0.1321,Low
Kaduna,Kaduna North,10.50885,7.45519,dry,24.3,610.95,27.918,loamy,moderate,0.1029,Low
Kaduna,Kaduna North,10.497987,7.437523,dry,33.1,613.31,25.97,silty,moderate,0.1402,Low
Kaduna,Kaduna North,10.51553,7.433018,dry,23.0,613.58,25.534,loamy,moderate,0.1022,Low
Kaduna,Kaduna North,10.548593,7.457963,dry,24.8,607.66,27.969,loamy,moderate,0.1031,Low
Kaduna,Kaduna North,10.484092,7.45185,wet,121.6,610.71,27.593,loamy,moderate,0.1504,Low
Kaduna,Kaduna North,10.532896,7.439509,wet,85.0,608.27,26.439,silty,moderate,0.1656,Low
Kaduna,Kaduna North,10.523656,7.426643,wet,80.6,613.31,24.918,loamy,moderate,0.1304,Low
Kaduna,Kaduna North,10.50421,7.424447,dry,18.9,610.27,24.544,loamy,moderate,0.1002,Low
Kaduna,Kaduna North,10.523516,7.43315,dry,22.6,610.27,25.624,loamy,moderate,0.102,Low
Kaduna,Kaduna North,10.523892,7.422721,wet,64.3,614.03,24.494,loamy,moderate,0.1224,Low
Kaduna,Kaduna North,10.530831,7.433891,wet,84.4,609.15,25.799,loamy,moderate,0.1323,Low
Kaduna,Kaduna North,10.526671,7.438593,dry,17.7,613.36,26.253,loamy,moderate,0.0997,Low
Kaduna,Kaduna North,10.522752,7.432263,wet,66.0,611.0,25.519,loamy,moderate,0.1233,Low
Kaduna,Kaduna North,10.534962,7.432626,wet,73.1,608.09,25.728,silty,moderate,0.1597,Low
Kaduna,Kaduna North,10.497202,7.439453,dry,30.0,608.93,26.182,loamy,none,0.2032,Low
Kaduna,Kaduna North,10.535123,7.435862,wet,67.3,609.73,26.08,loamy,moderate,0.1239,Low
Kaduna,Kaduna North,10.547346,7.449562,wet,84.2,610.82,27.787,loamy,moderate,0.1322,Low
Kaduna,Kaduna North,10.52474,7.441685,wet,68.7,610.55,26.566,loamy,moderate,0.1246,Low
Kaduna,Kaduna North,10.542858,7.449194,wet,76.9,610.28,27.657,loamy,basic,0.1736,Low
Kaduna,Kaduna North,10.515931,7.452288,wet,66.0,611.96,27.64,sandy,moderate,0.0958,Low
Kaduna,Kaduna North,10.524906,7.444667,wet,75.2,611.36,26.892,loamy,moderate,0.1278,Low
Kaduna,Kaduna North,10.514678,7.456406,wet,76.4,612.64,28.08,loamy,moderate,0.1284,Low
Kaduna,Kaduna North,10.53318,7.423927,dry,17.4,611.25,24.758,loamy,moderate,0.0995,Low
Kaduna,Kaduna North,10.496796,7.438318,wet,115.0,609.36,26.059,loamy,moderate,0.1472,Low
Kaduna,Kaduna North,10.512612,7.42701,wet,64.4,607.43,24.859,loamy,good,0.085,Low
Kaduna,Kaduna North,10.532708,7.440881,dry,25.6,615.2,26.585,loamy,moderate,0.1035,Low
Kaduna,Kaduna North,10.512859,7.481841,dry,18.1,607.03,30.847,loamy,moderate,0.0998,Low
Kaduna,Kaduna North,10.510742,7.439239,wet,70.2,609.1,26.184,loamy,moderate,0.1253,Low
Kaduna,Kaduna North,10.515494,7.465036,dry,24.4,611.67,29.028,loamy,moderate,0.1029,Low
Kaduna,Kaduna North,10.512555,7.434162,dry,25.6,612.22,25.639,loamy,moderate,0.1035,Low
Kaduna,Kaduna North,10.516258,7.442585,wet,75.0,611.34,26.583,loamy,moderate,0.1277,Low
Kaduna,Kaduna North,10.522985,7.46561,wet,81.8,614.25,29.151,loamy,moderate,0.131,Low
Kaduna,Kaduna North,10.524738,7.437487,dry,16.7,613.91,26.109,loamy,moderate,0.0992,Low
Kaduna,Kaduna North,10.538348,7.411358,dry,17.3,612.7,23.497,loamy,moderate,0.0995,Low
Kaduna,Kaduna North,10.525832,7.456431,dry,20.3,611.5,28.182,loamy,moderate,0.1009,Low
Kaduna,Kaduna North,10.52285,7.44171,wet,86.8,612.05,26.548,loamy,moderate,0.1334,Low
Kaduna,Kaduna North,10.514449,7.438327,wet,81.8,608.93,26.106,loamy,basic,0.176,Low
Kaduna,Kaduna North,10.504638,7.432728,dry,24.5,608.34,25.45,loamy,moderate,0.103,Low
Kaduna,Kaduna North,10.498476,7.418348,wet,98.0,612.68,23.873,loamy,moderate,0.1389,Low
Kano,Kano Municipal,12.00756,8.52393,dry,14.6,480.34,159.665,sandy,moderate,0.0706,Low
Kano,Kano Municipal,11.997505,8.528888,dry,14.6,478.45,159.84,silty,moderate,0.1311,Low
Kano,Kano Municipal,12.001733,8.517936,wet,40.0,478.18,160.567,sandy,moderate,0.0831,Low
Kano,Kano Municipal,11.999669,8.509849,wet,58.4,479.07,161.426,sandy,moderate,0.0921,Low
Kano,Kano Municipal,11.980393,8.515994,wet,48.4,481.57,162.07,silty,moderate,0.1477,Low
Kano,Kano Municipal,11.979437,8.524344,wet,40.5,477.57,161.381,sandy,moderate,0.0833,Low
Kano,Kano Municipal,11.987695,8.512444,wet,35.9,482.44,161.933,sandy,moderate,0.0811,Low
Kano,Kano Municipal,11.978838,8.517379,dry,14.6,482.23,162.043,sandy,moderate,0.0706,Low
Kano,Kano Municipal,11.990437,8.532262,dry,16.8,477.91,159.979,sandy,none,0.1692,Low
Kano,Kano Municipal,11.983564,8.544629,wet,51.6,479.35,159.306,sandy,basic,0.1337,Low
Kano,Kano Municipal,11.968675,8.524603,dry,10.0,477.29,162.04,sandy,moderate,0.0684,Low
Kano,Kano Municipal,11.972404,8.521023,wet,36.2,483.19,162.123,sandy,moderate,0.0812,Low
Kano,Kano Municipal,12.003749,8.502202,dry,15.4,477.91,161.871,sandy,moderate,0.071,Low
Kano,Kano Municipal,11.968331,8.518013,wet,51.2,483.05,162.65,sandy,moderate,0.0885,Low
Kano,Kano Municipal,11.982344,8.527802,wet,33.7,478.14,160.888,sandy,moderate,0.08,Low
Kano,Kano Municipal,11.990704,8.522454,dry,8.7,477.71,160.844,sandy,moderate,0.0678,Low
Kano,Kano Municipal,11.96922,8.513325,wet,41.5,482.65,163.013,silty,moderate,0.1443,Low
Kano,Kano Municipal,11.989787,8.522804,wet,49.8,477.68,160.869,loamy,moderate,0.1153,Low
Kano,Kano Municipal,12.00123,8.506537,dry,15.7,482.86,161.631,sandy,moderate,0.0712,Low
Kano,Kano Municipal,11.964747,8.543722,dry,16.9,481.32,160.592,sandy,moderate,0.0718,Low
Kano,Kano Municipal,11.945031,8.507832,dry,12.2,481.97,165.044,sandy,moderate,0.0695,Low
Kano,Kano Municipal,11.971128,8.518941,dry,10.0,472.87,162.39,sandy,moderate,0.0684,Low
Kano,Kano Municipal,11.975063,8.509047,wet,47.1,479.22,163.028,loamy,moderate,0.114,Low
Kano,Kano Municipal,11.965855,8.497948,wet,39.6,480.84,164.603,sandy,good,0.0454,Low
Kano,Kano Municipal,11.981991,8.520217,wet,55.3,481.24,161.59,sandy,none,0.188,Low
Kano,Kano Municipal,11.976594,8.54031,dry,10.2,481.06,160.135,sandy,moderate,0.0685,Low
Kano,Kano Municipal,11.96923,8.520343,wet,31.5,480.67,162.385,clay,good,0.1404,Low
Kano,Kano Municipal,11.97615,8.517887,wet,37.8,481.94,162.167,sandy,moderate,0.082,Low
Kano,Kano Municipal,11.988756,8.509069,wet,32.3,477.5,162.171,sandy,moderate,0.0793,Low
Kano,Kano Municipal,11.981088,8.533274,dry,8.3,480.44,160.477,sandy,moderate,0.0676,Low
Kano,Kano Municipal,12.000253,8.523168,dry,14.1,477.96,160.185,sandy,moderate,0.0704,Low
Kano,Kano Municipal,11.97361,8.513853,wet,47.7,478.71,162.688,sandy,moderate,0.0868,Low
Kano,Kano Municipal,11.953923,8.518228,dry,13.4,480.81,163.55,sandy,none,0.1676,Low
Kano,Kano Municipal,12.016367,8.509479,wet,48.9,472.58,160.441,sandy,moderate,0.0874,Low
Kano,Kano Municipal,12.002285,8.541257,wet,45.6,476.71,158.428,sandy,moderate,0.0858,Low
Kano,Kano Municipal,11.991355,8.512901,dry,17.3,479.21,161.664,sandy,moderate,0.072,Low
Kano,Kano Municipal,11.994864,8.515945,wet,57.4,477.58,161.172,sandy,moderate,0.0916,Low
Kano,Kano Municipal,11.965168,8.524926,wet,57.3,480.34,162.234,sandy,moderate,0.0915,Low
Kano,Kano Municipal,11.958928,8.503539,dry,11.8,478.68,164.539,sandy,moderate,0.0693,Low
Kano,Kano Municipal,11.96264,8.50089,wet,33.6,479.25,164.541,sandy,moderate,0.0799,Low
Sokoto,Sokoto North,13.082377,5.229492,wet,30.7,297.58,4.23,sandy,good,0.2325,Low
Sokoto,Sokoto North,13.071569,5.232059,dry,10.5,294.51,3.087,sandy,basic,0.3217,Medium
Sokoto,Sokoto North,13.049358,5.257579,wet,52.2,295.61,0.824,sandy,basic,0.3682,Medium
Sokoto,Sokoto North,13.046219,5.248883,dry,8.9,294.44,0.437,sandy,basic,0.3528,Medium
Sokoto,Sokoto North,13.090477,5.222321,wet,47.8,295.14,5.408,sandy,basic,0.3115,Medium
Sokoto,Sokoto North,13.055994,5.248453,dry,10.6,295.85,0.687,sandy,basic,0.3493,Medium
Sokoto,Sokoto North,13.075782,5.22812,dry,15.2,294.57,3.72,sandy,basic,0.3164,Medium
Sokoto,Sokoto North,13.049022,5.245121,dry,8.8,296.33,0.54,sandy,basic,0.3498,Medium
Sokoto,Sokoto North,13.069301,5.231836,dry,16.8,298.34,2.912,sandy,basic,0.3233,Medium
Sokoto,Sokoto North,13.043069,5.234243,wet,58.8,299.25,1.873,sandy,basic,0.3555,Medium
Sokoto,Sokoto North,13.088331,5.241187,wet,58.4,293.89,4.368,sandy,basic,0.3303,Medium
Sokoto,Sokoto North,13.071579,5.251752,wet,33.6,294.06,2.407,sandy,basic,0.3416,Low
Sokoto,Sokoto North,13.066955,5.244224,dry,11.1,294.89,1.986,sandy,basic,0.3349,Medium
Sokoto,Sokoto North,13.05169,5.255788,dry,14.3,291.88,0.654,loamy,basic,0.3827,Medium
Sokoto,Sokoto North,13.066702,5.241647,dry,16.0,295.94,2.066,sandy,basic,0.3353,Medium
Sokoto,Sokoto North,13.052146,5.231917,dry,9.6,295.98,1.973,sandy,basic,0.3333,Medium
Sokoto,Sokoto North,13.066767,5.256223,wet,58.5,296.3,1.983,sandy,basic,0.3568,Medium
Sokoto,Sokoto North,13.065597,5.240112,wet,50.6,294.86,2.038,sandy,basic,0.3536,Medium
Sokoto,Sokoto North,13.061332,5.253827,wet,56.3,297.76,1.326,sandy,basic,0.3622,Medium
Sokoto,Sokoto North,13.046143,5.225239,dry,17.2,294.6,2.716,sandy,basic,0.3293,Medium
Sokoto,Sokoto North,13.045709,5.247904,wet,43.9,294.48,0.528,sandy,good,0.2863,Low
Sokoto,Sokoto North,13.052758,5.215177,dry,13.6,297.14,3.785,sandy,moderate,0.2674,Low
Sokoto,Sokoto North,13.028531,5.238518,dry,10.2,298.19,2.692,sandy,basic,0.3229,Medium
Sokoto,Sokoto North,13.045866,5.245396,wet,40.2,294.63,0.678,sandy,basic,0.365,Medium
Sokoto,Sokoto North,13.043501,5.250498,wet,33.3,291.61,0.725,sandy,basic,0.3639,Medium
Sokoto,Sokoto North,13.072859,5.253559,wet,51.1,295.28,2.571,sandy,basic,0.347,Medium
Sokoto,Sokoto North,13.039316,5.232861,wet,34.7,294.14,2.204,sandy,basic,0.3445,Medium
Sokoto,Sokoto North,13.063492,5.266739,dry,14.9,294.32,2.353,sandy,none,0.3853,Medium
Sokoto,Sokoto North,13.06059,5.221666,dry,10.4,295.15,3.287,sandy,none,0.3712,Medium
Sokoto,Sokoto North,13.065634,5.226516,dry,10.3,297.23,3.081,clay,basic,0.4181,Medium
Sokoto,Sokoto North,13.052981,5.216669,wet,48.1,298.75,3.626,sandy,basic,0.3297,Medium
Sokoto,Sokoto North,13.062609,5.230492,dry,15.0,295.46,2.536,sandy,basic,0.3296,Low
Sokoto,Sokoto North,13.092072,5.263203,dry,9.8,293.49,4.892,sandy,basic,0.3007,Medium
Sokoto,Sokoto North,13.054985,5.262825,wet,51.8,290.33,1.496,sandy,basic,0.3649,Medium
Sokoto,Sokoto North,13.056367,5.223947,wet,41.1,293.84,2.91,sandy,basic,0.3394,Medium
Sokoto,Sokoto North,13.046472,5.26374,wet,55.9,296.01,1.539,sandy,basic,0.3611,Medium
Sokoto,Sokoto North,13.073103,5.256111,dry,15.2,291.21,2.653,silty,basic,0.3928,Medium
Sokoto,Sokoto North,13.05487,5.252618,wet,48.0,297.98,0.611,sandy,basic,0.3665,Medium
Sokoto,Sokoto North,13.064887,5.258656,dry,14.1,293.34,1.902,sandy,basic,0.3388,Medium
Sokoto,Sokoto North,13.03045,5.237313,wet,32.3,296.85,2.572,clay,none,0.4879,Medium
Jigawa,Hadejia,12.458088,10.053913,wet,35.1,361.04,31.224,silty,none,0.2387,Medium
Jigawa,Hadejia,12.449881,10.021121,dry,17.6,360.0,33.917,silty,none,0.2301,Medium
Jigawa,Hadejia,12.44825,10.053117,dry,10.5,357.89,32.214,silty,none,0.2266,Medium
Jigawa,Hadejia,12.463798,10.035707,dry,10.9,357.65,31.745,silty,none,0.2268,Medium
Jigawa,Hadejia,12.458077,10.036064,dry,9.1,361.07,32.252,clay,none,0.2644,Medium
Jigawa,Hadejia,12.458811,10.061338,dry,12.3,358.65,30.752,silty,none,0.2275,Medium
Jigawa,Hadejia,12.439995,10.0361,wet,54.6,360.44,33.945,silty,none,0.2482,Medium
Jigawa,Hadejia,12.442795,10.05972,dry,14.0,361.35,32.4,silty,none,0.2283,Medium
Jigawa,Hadejia,12.458359,10.046315,wet,53.9,358.92,31.625,silty,none,0.2479,Medium
Jigawa,Hadejia,12.437552,10.062589,dry,13.8,362.2,32.773,silty,none,0.2282,Medium
Jigawa,Hadejia,12.460893,10.040183,wet,34.4,362.03,31.745,silty,none,0.2383,Medium
Jigawa,Hadejia,12.43581,10.068583,wet,42.8,361.37,32.656,silty,none,0.2424,Medium
Jigawa,Hadejia,12.4507,10.028889,dry,12.3,357.58,33.366,silty,none,0.2275,Medium
Jigawa,Hadejia,12.419486,10.034043,wet,55.0,363.64,36.019,silty,none,0.2484,Medium
Jigawa,Hadejia,12.433833,10.033542,dry,12.0,357.99,34.675,silty,moderate,0.1299,Low
Jigawa,Hadejia,12.465827,10.019694,dry,13.2,358.81,32.572,silty,none,0.228,Low
Jigawa,Hadejia,12.443034,10.046342,wet,35.8,359.63,33.084,silty,none,0.239,Medium
Jigawa,Hadejia,12.478292,10.022304,wet,38.2,358.59,31.299,silty,moderate,0.1427,Low
Jigawa,Hadejia,12.449221,10.04509,wet,59.9,361.99,32.561,silty,none,0.2508,Low
Jigawa,Hadejia,12.419838,10.045079,wet,56.8,359.47,35.401,silty,none,0.2493,Medium
Jigawa,Hadejia,12.455489,10.034222,dry,12.0,359.51,32.602,silty,none,0.2274,Medium
Jigawa,Hadejia,12.457585,10.03058,wet,40.0,357.16,32.629,silty,none,0.2411,Low
Jigawa,Hadejia,12.457312,10.034527,dry,11.6,354.27,32.415,silty,none,0.2272,Medium
Jigawa,Hadejia,12.475708,10.051116,wet,43.3,358.89,29.716,silty,good,0.1077,Low
Jigawa,Hadejia,12.461569,10.062007,wet,33.5,358.04,30.45,silty,none,0.2379,Medium
Jigawa,Hadejia,12.479675,10.057827,wet,51.9,359.65,28.953,silty,none,0.2469,Medium
Jigawa,Hadejia,12.475003,10.034537,wet,32.4,359.39,30.795,silty,none,0.2373,Medium
Jigawa,Hadejia,12.461216,10.021647,wet,39.3,358.95,32.858,silty,none,0.2407,Low
Jigawa,Hadejia,12.446497,10.059036,dry,16.4,359.19,32.072,silty,none,0.2295,Medium
Jigawa,Hadejia,12.446195,10.028874,dry,15.3,357.83,33.784,silty,none,0.229,Medium
Jigawa,Hadejia,12.446466,10.031537,dry,17.5,360.45,33.601,silty,none,0.2301,Medium
Jigawa,Hadejia,12.444871,10.028731,dry,15.9,358.26,33.916,silty,basic,0.1768,Low
Jigawa,Hadejia,12.449131,10.056822,wet,48.9,361.13,31.931,silty,none,0.2454,Medium
Jigawa,Hadejia,12.441446,10.057325,wet,40.8,358.59,32.655,silty,good,0.1064,Low
Jigawa,Hadejia,12.439001,10.058674,wet,34.9,359.72,32.826,silty,none,0.2386,Medium
Jigawa,Hadejia,12.430736,10.047766,dry,10.0,358.73,34.197,silty,none,0.2264,Low
Jigawa,Hadejia,12.434901,10.041661,wet,52.9,363.03,34.121,silty,none,0.2474,Medium
Jigawa,Hadejia,12.427251,10.052324,dry,9.3,358.0,34.303,silty,none,0.226,Medium
Jigawa,Hadejia,12.444093,10.022701,wet,58.8,360.23,34.351,silty,none,0.2502,Medium
Jigawa,Hadejia,12.452677,10.013159,dry,14.2,357.24,34.168,silty,moderate,0.1309,Low
Borno,Maiduguri,11.839636,13.155327,wet,34.6,322.04,47.862,sandy,basic,0.1254,Low
Borno,Maiduguri,11.838833,13.150275,wet,51.0,322.0,48.318,sandy,basic,0.1334,Low
Borno,Maiduguri,11.841484,13.129522,wet,58.1,323.67,49.687,sandy,basic,0.1369,Low
Borno,Maiduguri,11.825345,13.171994,dry,11.1,322.97,45.538,sandy,basic,0.1139,Low
Borno,Maiduguri,11.860789,13.155253,wet,40.2,325.21,48.95,sandy,basic,0.1282,Low
Borno,Maiduguri,11.830352,13.116729,wet,36.3,325.83,48.705,sandy,basic,0.1262,Low
Borno,Maiduguri,11.821042,13.136987,dry,12.4,323.88,47.318,sandy,basic,0.1146,Low
Borno,Maiduguri,11.836478,13.163659,wet,50.6,324.19,46.893,silty,basic,0.1937,Low
Borno,Maiduguri,11.843111,13.151009,dry,14.1,324.88,48.454,sandy,basic,0.1154,Low
Borno,Maiduguri,11.844863,13.1553,wet,43.5,322.14,48.123,sandy,basic,0.1298,Low
Borno,Maiduguri,11.820544,13.165974,dry,11.8,325.96,45.909,sandy,basic,0.1143,Low
Borno,Maiduguri,11.831553,13.150854,dry,14.9,326.18,47.915,sandy,moderate,0.0708,Low
Borno,Maiduguri,11.85924,13.157477,dry,14.5,322.18,48.655,sandy,basic,0.1156,Low
Borno,Maiduguri,11.822069,13.176584,dry,7.8,325.81,44.931,sandy,basic,0.1123,Low
Borno,Maiduguri,11.818375,13.142016,wet,35.3,323.03,46.948,sandy,basic,0.1258,Low
Borno,Maiduguri,11.819309,13.138188,dry,13.8,323.75,47.109,sandy,basic,0.1152,Low
Borno,Maiduguri,11.855321,13.138522,dry,8.0,326.72,50.278,sandy,basic,0.1124,Low
Borno,Maiduguri,11.83265,13.143601,wet,39.1,323.51,48.499,sandy,moderate,0.0826,Low
Borno,Maiduguri,11.825612,13.125677,wet,33.5,326.11,48.013,sandy,basic,0.1249,Low
Borno,Maiduguri,11.824088,13.167023,wet,47.2,324.78,45.969,sandy,basic,0.1316,Low
Borno,Maiduguri,11.826445,13.172644,wet,48.1,324.5,45.527,sandy,basic,0.132,Low
Borno,Maiduguri,11.827822,13.165184,wet,38.2,325.59,46.326,sandy,basic,0.1272,Low
Borno,Maiduguri,11.825511,13.144917,wet,31.9,326.76,47.693,sandy,basic,0.1241,Low
Borno,Maiduguri,11.839288,13.132317,dry,13.2,322.8,49.4,sandy,basic,0.115,Low
Borno,Maiduguri,11.833793,13.142274,dry,14.3,325.76,48.644,sandy,none,0.168,Medium
Borno,Maiduguri,11.816941,13.135849,dry,12.9,327.88,46.885,sandy,basic,0.1148,Low
Borno,Maiduguri,11.813939,13.155052,wet,40.5,324.15,46.288,sandy,basic,0.1283,Low
Borno,Maiduguri,11.869954,13.155919,dry,13.0,326.94,49.382,sandy,basic,0.1149,Low
Borno,Maiduguri,11.840747,13.160545,wet,35.4,327.6,47.408,sandy,basic,0.1258,Low
Borno,Maiduguri,11.828519,13.134883,dry,16.6,324.16,48.174,sandy,basic,0.1166,Low
Borno,Maiduguri,11.814858,13.133819,dry,9.9,322.53,46.69,sandy,basic,0.1133,Low
Borno,Maiduguri,11.822293,13.183219,wet,38.7,326.11,44.289,sandy,basic,0.1274,Low
Borno,Maiduguri,11.821011,13.152067,wet,59.2,322.84,47.104,sandy,basic,0.1374,Low
Borno,Maiduguri,11.823988,13.144434,wet,58.4,322.37,47.532,sandy,basic,0.1371,Low
Borno,Maiduguri,11.814631,13.14285,wet,48.0,325.41,46.523,sandy,basic,0.132,Low
Borno,Maiduguri,11.820201,13.149301,wet,37.2,321.91,47.049,sandy,basic,0.1267,Low
Borno,Maiduguri,11.832483,13.157608,wet,43.8,326.07,47.293,sandy,basic,0.1299,Low
Borno,Maiduguri,11.856721,13.148271,dry,13.6,324.03,49.407,sandy,basic,0.1151,Low
Borno,Maiduguri,11.839017,13.164065,wet,50.3,325.51,46.979,sandy,basic,0.1331,Low
